Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-03-21 13:06:20.286 +0530,"Success",0:00:00,0,0,0,"20240321_130620.286/LogFile.txt","","",1
